0.758763,0.292038,0,1.0,0.0,0.0
0.575721,0.322843,0,1.0,0.0,0.0
0.563366,0.163051,0,1.0,0.0,0.0
0.478475,0.193613,0,1.0,0.0,0.0
0.786369,0.801045,1,0.0,1.0,0.0
0.766776,0.543527,1,0.0,1.0,0.0
0.854906,0.718673,1,0.0,1.0,0.0
0.439492,0.405836,0,1.0,0.0,0.0
0.899642,0.690917,1,0.0,1.0,0.0
0.866193,0.756966,1,0.0,1.0,0.0
0.495699,0.137645,0,1.0,0.0,0.0
0.185709,0.413148,2,0.0,0.0,1.0
0.645248,0.365003,0,1.0,0.0,0.0
0.191476,0.537997,2,0.0,0.0,1.0
0.618663,0.322219,0,1.0,0.0,0.0
0.484714,0.367527,0,1.0,0.0,0.0
0.782788,0.523614,1,0.0,1.0,0.0
0.270310,0.407855,2,0.0,0.0,1.0
0.591737,0.211076,0,1.0,0.0,0.0
0.809622,0.542735,1,0.0,1.0,0.0
0.818569,0.575977,1,0.0,1.0,0.0
0.240053,0.389737,2,0.0,0.0,1.0
0.522060,0.149137,0,1.0,0.0,0.0
0.214919,0.315746,2,0.0,0.0,1.0
0.663701,0.354169,0,1.0,0.0,0.0
0.640146,0.242144,0,1.0,0.0,0.0
0.543182,0.385347,0,1.0,0.0,0.0
0.773958,0.804728,1,0.0,1.0,0.0
0.600545,0.201786,0,1.0,0.0,0.0
0.519752,0.295427,0,1.0,0.0,0.0
0.569997,0.158661,0,1.0,0.0,0.0
0.782137,0.676773,1,0.0,1.0,0.0
0.258740,0.326626,2,0.0,0.0,1.0
0.225026,0.604685,2,0.0,0.0,1.0
0.670278,0.256553,0,1.0,0.0,0.0
0.849995,0.740721,1,0.0,1.0,0.0
0.877203,0.629163,1,0.0,1.0,0.0
0.176161,0.411976,2,0.0,0.0,1.0
0.128076,0.452015,2,0.0,0.0,1.0
0.145561,0.395687,2,0.0,0.0,1.0
0.696882,0.267895,0,1.0,0.0,0.0
0.526354,0.124496,0,1.0,0.0,0.0
0.126845,0.471378,2,0.0,0.0,1.0
0.535072,0.321160,0,1.0,0.0,0.0
0.770300,0.667918,1,0.0,1.0,0.0
0.152326,0.341761,2,0.0,0.0,1.0
0.158086,0.376686,2,0.0,0.0,1.0
0.802279,0.765596,1,0.0,1.0,0.0
0.399848,0.445836,0,1.0,0.0,0.0
0.666573,0.660160,1,0.0,1.0,0.0
0.776865,0.608322,1,0.0,1.0,0.0
0.946575,0.688098,1,0.0,1.0,0.0
0.153993,0.254786,2,0.0,0.0,1.0
0.193329,0.468933,2,0.0,0.0,1.0
0.781418,0.664061,1,0.0,1.0,0.0
0.646105,0.226939,0,1.0,0.0,0.0
0.532504,0.179595,0,1.0,0.0,0.0
0.668849,0.305097,0,1.0,0.0,0.0
0.587859,0.461330,0,1.0,0.0,0.0
0.588079,0.259518,0,1.0,0.0,0.0
0.110562,0.525527,2,0.0,0.0,1.0
0.523846,0.153658,0,1.0,0.0,0.0
0.203209,0.534295,2,0.0,0.0,1.0
0.141524,0.465418,2,0.0,0.0,1.0
0.885754,0.686964,1,0.0,1.0,0.0
0.249578,0.416659,2,0.0,0.0,1.0
0.159684,0.392566,2,0.0,0.0,1.0
0.823497,0.661680,1,0.0,1.0,0.0
0.587038,0.302491,0,1.0,0.0,0.0
0.932943,0.687182,1,0.0,1.0,0.0
0.989589,0.655340,1,0.0,1.0,0.0
0.928274,0.674007,1,0.0,1.0,0.0
0.058504,0.227603,2,0.0,0.0,1.0
0.794925,0.628475,1,0.0,1.0,0.0
0.868306,0.661923,1,0.0,1.0,0.0
0.640664,0.248046,0,1.0,0.0,0.0
0.622191,0.257988,0,1.0,0.0,0.0
0.511678,0.332782,0,1.0,0.0,0.0
0.456209,0.232931,0,1.0,0.0,0.0
0.818867,0.610042,1,0.0,1.0,0.0
0.811145,0.785116,1,0.0,1.0,0.0
0.539940,0.372450,0,1.0,0.0,0.0
0.626090,0.372012,0,1.0,0.0,0.0
0.191182,0.473483,2,0.0,0.0,1.0
0.160336,0.166653,2,0.0,0.0,1.0
0.157436,0.237793,2,0.0,0.0,1.0
0.484479,0.272577,0,1.0,0.0,0.0
0.849068,0.558522,1,0.0,1.0,0.0
0.098743,0.418392,2,0.0,0.0,1.0
0.869089,0.677035,1,0.0,1.0,0.0
0.877644,0.791547,1,0.0,1.0,0.0
0.793378,0.632084,1,0.0,1.0,0.0
0.894766,0.637394,1,0.0,1.0,0.0
0.633679,0.382550,0,1.0,0.0,0.0
0.131771,0.351756,2,0.0,0.0,1.0
0.232458,0.606265,2,0.0,0.0,1.0
0.623622,0.314464,0,1.0,0.0,0.0
0.611747,0.343398,0,1.0,0.0,0.0
0.556066,0.148798,0,1.0,0.0,0.0
0.681970,0.398929,0,1.0,0.0,0.0
0.888900,0.595408,1,0.0,1.0,0.0
0.200072,0.439444,2,0.0,0.0,1.0
0.147657,0.359952,2,0.0,0.0,1.0
0.621803,0.232523,0,1.0,0.0,0.0
0.559656,0.336271,0,1.0,0.0,0.0
0.888848,0.639235,1,0.0,1.0,0.0
0.872400,0.713470,1,0.0,1.0,0.0
0.504345,0.185873,0,1.0,0.0,0.0
0.588555,0.248368,0,1.0,0.0,0.0
0.542423,0.213005,0,1.0,0.0,0.0
0.759564,0.761800,1,0.0,1.0,0.0
0.248010,0.252094,2,0.0,0.0,1.0
0.799591,0.788547,1,0.0,1.0,0.0
0.709456,0.224022,0,1.0,0.0,0.0
0.956111,0.759719,1,0.0,1.0,0.0
0.666074,0.239105,0,1.0,0.0,0.0
0.581278,0.276699,0,1.0,0.0,0.0
0.195606,0.403916,2,0.0,0.0,1.0
0.623413,0.327648,0,1.0,0.0,0.0
0.849746,0.612761,1,0.0,1.0,0.0
0.201726,0.476561,2,0.0,0.0,1.0
0.901852,0.730760,1,0.0,1.0,0.0
0.791362,0.644320,1,0.0,1.0,0.0
0.862848,0.786865,1,0.0,1.0,0.0
0.305793,0.467303,2,0.0,0.0,1.0
0.432384,0.218379,0,1.0,0.0,0.0
0.205832,0.513050,2,0.0,0.0,1.0
0.167259,0.479189,2,0.0,0.0,1.0
0.603448,0.203750,0,1.0,0.0,0.0
0.880188,0.643931,1,0.0,1.0,0.0
0.157802,0.243205,2,0.0,0.0,1.0
0.180356,0.393796,2,0.0,0.0,1.0
0.586926,0.279528,0,1.0,0.0,0.0
0.196781,0.411232,2,0.0,0.0,1.0
0.546454,0.342284,0,1.0,0.0,0.0
0.143113,0.328817,2,0.0,0.0,1.0
0.859524,0.838165,1,0.0,1.0,0.0
0.526535,0.388465,0,1.0,0.0,0.0
0.789486,0.584712,1,0.0,1.0,0.0
0.661974,0.277813,0,1.0,0.0,0.0
0.574477,0.287714,0,1.0,0.0,0.0
0.257410,0.357595,2,0.0,0.0,1.0
0.220901,0.455101,2,0.0,0.0,1.0
0.804101,0.828768,1,0.0,1.0,0.0
0.604412,0.280337,0,1.0,0.0,0.0
0.903502,0.731995,1,0.0,1.0,0.0
0.151011,0.349492,2,0.0,0.0,1.0
0.813164,0.631649,1,0.0,1.0,0.0
0.818601,0.594402,1,0.0,1.0,0.0
0.841761,0.608208,1,0.0,1.0,0.0
0.212001,0.554498,2,0.0,0.0,1.0
0.185497,0.436748,2,0.0,0.0,1.0
0.252009,0.403394,2,0.0,0.0,1.0
0.177625,0.434116,2,0.0,0.0,1.0
0.095145,0.509266,2,0.0,0.0,1.0
0.276595,0.359752,2,0.0,0.0,1.0
0.546512,0.049953,0,1.0,0.0,0.0
0.130323,0.608226,2,0.0,0.0,1.0
0.139937,0.286988,2,0.0,0.0,1.0
0.848811,0.645975,1,0.0,1.0,0.0
0.332850,0.411421,2,0.0,0.0,1.0
0.880545,0.803730,1,0.0,1.0,0.0
0.165560,0.526091,2,0.0,0.0,1.0
0.527869,0.193167,0,1.0,0.0,0.0
0.750780,0.726662,1,0.0,1.0,0.0
0.092345,0.301565,2,0.0,0.0,1.0
0.480249,0.278108,0,1.0,0.0,0.0
0.579789,0.157581,0,1.0,0.0,0.0
0.562015,0.402570,0,1.0,0.0,0.0
0.207820,0.393207,2,0.0,0.0,1.0
0.120638,0.449891,2,0.0,0.0,1.0
0.698321,0.567086,1,0.0,1.0,0.0
0.763088,0.615978,1,0.0,1.0,0.0
0.282191,0.411031,2,0.0,0.0,1.0
0.253511,0.396519,2,0.0,0.0,1.0
0.179260,0.376387,2,0.0,0.0,1.0
0.560950,0.149890,0,1.0,0.0,0.0
0.789449,0.755954,1,0.0,1.0,0.0
0.077158,0.358921,2,0.0,0.0,1.0
0.819931,0.495380,1,0.0,1.0,0.0
0.168936,0.209044,2,0.0,0.0,1.0
0.705671,0.296712,0,1.0,0.0,0.0
0.636950,0.282041,0,1.0,0.0,0.0
0.266611,0.477751,2,0.0,0.0,1.0
0.778112,0.739143,1,0.0,1.0,0.0
0.823670,0.823953,1,0.0,1.0,0.0
0.199158,0.575413,2,0.0,0.0,1.0
0.880315,0.613174,1,0.0,1.0,0.0
0.152655,0.449112,2,0.0,0.0,1.0
0.890608,0.611058,1,0.0,1.0,0.0
0.620934,0.199241,0,1.0,0.0,0.0
0.872275,0.727746,1,0.0,1.0,0.0
0.525312,0.374968,0,1.0,0.0,0.0
0.747895,0.601450,1,0.0,1.0,0.0
0.662088,0.170612,0,1.0,0.0,0.0
0.761415,0.730693,1,0.0,1.0,0.0
0.099075,0.383084,2,0.0,0.0,1.0
0.599160,0.196541,0,1.0,0.0,0.0
0.265479,0.625495,2,0.0,0.0,1.0
0.430433,0.326166,0,1.0,0.0,0.0
0.726191,0.525017,1,0.0,1.0,0.0
0.221072,0.549950,2,0.0,0.0,1.0
0.720967,0.578523,1,0.0,1.0,0.0
0.831127,0.556693,1,0.0,1.0,0.0
0.115944,0.333932,2,0.0,0.0,1.0
0.773896,0.811894,1,0.0,1.0,0.0
0.565814,0.153271,0,1.0,0.0,0.0
0.797922,0.704089,1,0.0,1.0,0.0
0.855503,0.639131,1,0.0,1.0,0.0
0.596635,0.282681,0,1.0,0.0,0.0
1.000000,0.594681,1,0.0,1.0,0.0
0.756021,0.648860,1,0.0,1.0,0.0
0.559194,0.236393,0,1.0,0.0,0.0
0.143138,0.488736,2,0.0,0.0,1.0
0.563172,0.272635,0,1.0,0.0,0.0
0.202608,0.451456,2,0.0,0.0,1.0
0.542793,0.204567,0,1.0,0.0,0.0
0.512814,0.241837,0,1.0,0.0,0.0
0.679719,0.327263,0,1.0,0.0,0.0
0.180577,0.316004,2,0.0,0.0,1.0
0.237222,0.273879,2,0.0,0.0,1.0
0.793443,0.745669,1,0.0,1.0,0.0
0.162542,0.354619,2,0.0,0.0,1.0
0.784511,0.727855,1,0.0,1.0,0.0
0.679175,0.355012,0,1.0,0.0,0.0
0.846252,0.728422,1,0.0,1.0,0.0
0.883575,0.707113,1,0.0,1.0,0.0
0.852329,0.848036,1,0.0,1.0,0.0
0.960091,0.657285,1,0.0,1.0,0.0
0.831821,0.737936,1,0.0,1.0,0.0
0.629869,0.332224,0,1.0,0.0,0.0
0.612727,0.183464,0,1.0,0.0,0.0
0.275988,0.352693,2,0.0,0.0,1.0
0.929675,0.756210,1,0.0,1.0,0.0
0.308008,0.544277,2,0.0,0.0,1.0
0.014484,0.248785,2,0.0,0.0,1.0
0.515763,0.195113,0,1.0,0.0,0.0
0.616309,0.309034,0,1.0,0.0,0.0
0.876055,0.802647,1,0.0,1.0,0.0
0.304222,0.430611,2,0.0,0.0,1.0
0.539365,0.283528,0,1.0,0.0,0.0
0.578877,0.176899,0,1.0,0.0,0.0
0.233863,0.435827,2,0.0,0.0,1.0
0.787315,0.673132,1,0.0,1.0,0.0
0.651742,0.281296,0,1.0,0.0,0.0
0.843434,0.693555,1,0.0,1.0,0.0
0.167939,0.441665,2,0.0,0.0,1.0
0.560727,0.298178,0,1.0,0.0,0.0
0.621551,0.275343,0,1.0,0.0,0.0
0.166311,0.417818,2,0.0,0.0,1.0
0.533387,0.336070,0,1.0,0.0,0.0
0.556547,0.306250,0,1.0,0.0,0.0
0.954625,0.787569,1,0.0,1.0,0.0
0.843939,0.743030,1,0.0,1.0,0.0
0.239095,0.301503,2,0.0,0.0,1.0
0.135967,0.413567,2,0.0,0.0,1.0
0.355292,0.509356,2,0.0,0.0,1.0
0.519319,0.346670,0,1.0,0.0,0.0
0.852927,0.599824,1,0.0,1.0,0.0
0.194416,0.476338,2,0.0,0.0,1.0
0.870876,0.465672,1,0.0,1.0,0.0
0.122305,0.281429,2,0.0,0.0,1.0
0.177181,0.222330,2,0.0,0.0,1.0
0.631468,0.271376,0,1.0,0.0,0.0
0.648644,0.337042,0,1.0,0.0,0.0
0.844926,0.614413,1,0.0,1.0,0.0
0.748438,0.680283,1,0.0,1.0,0.0
0.569720,0.204719,0,1.0,0.0,0.0
0.877376,0.729118,1,0.0,1.0,0.0
0.791999,0.539036,1,0.0,1.0,0.0
0.551289,0.206600,0,1.0,0.0,0.0
0.871938,0.815879,1,0.0,1.0,0.0
0.601261,0.379220,0,1.0,0.0,0.0
0.795553,0.904803,1,0.0,1.0,0.0
0.864973,0.810333,1,0.0,1.0,0.0
0.582438,0.202149,0,1.0,0.0,0.0
0.612809,0.292496,0,1.0,0.0,0.0
0.181224,0.556533,2,0.0,0.0,1.0
0.142416,0.356491,2,0.0,0.0,1.0
0.500394,0.231621,0,1.0,0.0,0.0
0.118429,0.411778,2,0.0,0.0,1.0
0.828308,0.703399,1,0.0,1.0,0.0
0.738640,0.742044,1,0.0,1.0,0.0
0.742449,0.649232,1,0.0,1.0,0.0
0.542471,0.252239,0,1.0,0.0,0.0
0.795445,0.672895,1,0.0,1.0,0.0
0.831830,0.630708,1,0.0,1.0,0.0
0.738590,0.747150,1,0.0,1.0,0.0
0.457315,0.332959,0,1.0,0.0,0.0
0.189082,0.326637,2,0.0,0.0,1.0
0.861914,0.713098,1,0.0,1.0,0.0
0.807917,0.641515,1,0.0,1.0,0.0
0.822907,0.795618,1,0.0,1.0,0.0
0.528796,0.270957,0,1.0,0.0,0.0
0.610379,0.182739,0,1.0,0.0,0.0
0.924468,0.716771,1,0.0,1.0,0.0
0.668169,0.379093,0,1.0,0.0,0.0
0.782846,0.848226,1,0.0,1.0,0.0
0.589576,0.383885,0,1.0,0.0,0.0
0.569633,0.308986,0,1.0,0.0,0.0
0.668149,0.349349,0,1.0,0.0,0.0
0.168534,0.316949,2,0.0,0.0,1.0
0.528211,0.531716,0,1.0,0.0,0.0
0.208776,0.468181,2,0.0,0.0,1.0
0.600385,0.328066,0,1.0,0.0,0.0
0.824659,0.547342,1,0.0,1.0,0.0
0.782060,0.794412,1,0.0,1.0,0.0
0.815054,0.726574,1,0.0,1.0,0.0
0.788091,0.731582,1,0.0,1.0,0.0
0.676438,0.229812,0,1.0,0.0,0.0
0.547166,0.268160,0,1.0,0.0,0.0
0.209885,0.505909,2,0.0,0.0,1.0
0.216649,0.494290,2,0.0,0.0,1.0
0.699132,0.667368,1,0.0,1.0,0.0
0.732866,0.682522,1,0.0,1.0,0.0
0.795631,0.704190,1,0.0,1.0,0.0
0.168788,0.292019,2,0.0,0.0,1.0
0.309159,0.383509,2,0.0,0.0,1.0
0.186872,0.412202,2,0.0,0.0,1.0
0.559437,0.362283,0,1.0,0.0,0.0
0.828237,0.669958,1,0.0,1.0,0.0
0.835472,0.741802,1,0.0,1.0,0.0
0.127865,0.566622,2,0.0,0.0,1.0
0.569586,0.200693,0,1.0,0.0,0.0
0.902984,0.559174,1,0.0,1.0,0.0
0.586006,0.218263,0,1.0,0.0,0.0
0.159264,0.478186,2,0.0,0.0,1.0
0.488503,0.282405,0,1.0,0.0,0.0
0.940009,0.605519,1,0.0,1.0,0.0
0.066018,0.347441,2,0.0,0.0,1.0
0.753717,0.767902,1,0.0,1.0,0.0
0.122454,0.485176,2,0.0,0.0,1.0
0.863318,0.788299,1,0.0,1.0,0.0
0.597757,0.158408,0,1.0,0.0,0.0
0.537802,0.089279,0,1.0,0.0,0.0
0.265454,0.347749,2,0.0,0.0,1.0
0.222455,0.388862,2,0.0,0.0,1.0
0.416775,0.305690,0,1.0,0.0,0.0
0.593418,0.293646,0,1.0,0.0,0.0
0.868941,0.838664,1,0.0,1.0,0.0
0.576611,0.099929,0,1.0,0.0,0.0
0.239310,0.439382,2,0.0,0.0,1.0
0.601526,0.402119,0,1.0,0.0,0.0
0.195519,0.236883,2,0.0,0.0,1.0
0.605832,0.228717,0,1.0,0.0,0.0
0.610351,0.406388,0,1.0,0.0,0.0
0.881078,0.865162,1,0.0,1.0,0.0
0.853728,0.788489,1,0.0,1.0,0.0
0.778598,0.568931,1,0.0,1.0,0.0
0.783440,0.822108,1,0.0,1.0,0.0
0.169571,0.476036,2,0.0,0.0,1.0
0.827824,0.681569,1,0.0,1.0,0.0
0.654608,0.371115,0,1.0,0.0,0.0
0.792156,0.864574,1,0.0,1.0,0.0
0.858991,0.821232,1,0.0,1.0,0.0
0.859390,0.439268,1,0.0,1.0,0.0
0.548666,0.379903,0,1.0,0.0,0.0
0.178518,0.224363,2,0.0,0.0,1.0
0.641865,0.492680,0,1.0,0.0,0.0
0.804860,0.679174,1,0.0,1.0,0.0
0.129536,0.445525,2,0.0,0.0,1.0
0.542857,0.328231,0,1.0,0.0,0.0
0.782134,0.546878,1,0.0,1.0,0.0
0.781983,0.690889,1,0.0,1.0,0.0
0.267769,0.342853,2,0.0,0.0,1.0
0.788499,0.773223,1,0.0,1.0,0.0
0.861939,0.615702,1,0.0,1.0,0.0
0.924307,0.702078,1,0.0,1.0,0.0
0.879256,0.714934,1,0.0,1.0,0.0
0.629943,0.367223,0,1.0,0.0,0.0
0.164773,0.404838,2,0.0,0.0,1.0
0.781348,0.665263,1,0.0,1.0,0.0
0.533179,0.283177,0,1.0,0.0,0.0
0.611409,0.264374,0,1.0,0.0,0.0
0.106422,0.403122,2,0.0,0.0,1.0
0.877481,0.752631,1,0.0,1.0,0.0
0.828911,0.573077,1,0.0,1.0,0.0
0.440086,0.229234,0,1.0,0.0,0.0
0.189785,0.188372,2,0.0,0.0,1.0
0.167478,0.311986,2,0.0,0.0,1.0
0.789496,0.781353,1,0.0,1.0,0.0
0.077759,0.346645,2,0.0,0.0,1.0
0.783214,0.681377,1,0.0,1.0,0.0
0.119428,0.385017,2,0.0,0.0,1.0
0.140334,0.273461,2,0.0,0.0,1.0
0.566585,0.382613,0,1.0,0.0,0.0
0.557834,0.245879,0,1.0,0.0,0.0
0.575657,0.561792,0,1.0,0.0,0.0
0.553194,0.230445,0,1.0,0.0,0.0
0.845730,0.740935,1,0.0,1.0,0.0
0.859237,0.618364,1,0.0,1.0,0.0
0.533202,0.222302,0,1.0,0.0,0.0
0.506371,0.308051,0,1.0,0.0,0.0
0.814591,0.633739,1,0.0,1.0,0.0
0.444756,0.286954,0,1.0,0.0,0.0
0.122252,0.507246,2,0.0,0.0,1.0
0.094524,0.739712,2,0.0,0.0,1.0
0.220206,0.280044,2,0.0,0.0,1.0
0.570852,0.148097,0,1.0,0.0,0.0
0.881595,0.624432,1,0.0,1.0,0.0
0.284783,0.517013,2,0.0,0.0,1.0
0.261683,0.252833,2,0.0,0.0,1.0
0.582504,0.444477,0,1.0,0.0,0.0
0.137289,0.469014,2,0.0,0.0,1.0
0.576722,0.230708,0,1.0,0.0,0.0
0.925373,0.595012,1,0.0,1.0,0.0
0.250024,0.312256,2,0.0,0.0,1.0
0.327352,0.466493,2,0.0,0.0,1.0
0.661468,0.381726,0,1.0,0.0,0.0
0.886479,0.756933,1,0.0,1.0,0.0
0.497790,0.307096,0,1.0,0.0,0.0
0.660269,0.285090,0,1.0,0.0,0.0
0.932280,0.717108,1,0.0,1.0,0.0
0.562121,0.281267,0,1.0,0.0,0.0
0.778627,0.644090,1,0.0,1.0,0.0
0.584596,0.450903,0,1.0,0.0,0.0
0.816512,0.644844,1,0.0,1.0,0.0
0.505077,0.245032,0,1.0,0.0,0.0
0.210467,0.606999,2,0.0,0.0,1.0
0.840885,0.445693,1,0.0,1.0,0.0
0.869123,0.850034,1,0.0,1.0,0.0
0.584447,0.122748,0,1.0,0.0,0.0
0.003357,0.403758,2,0.0,0.0,1.0
0.174928,0.378805,2,0.0,0.0,1.0
0.609345,0.275363,0,1.0,0.0,0.0
0.900588,0.732896,1,0.0,1.0,0.0
0.931090,0.674617,1,0.0,1.0,0.0
0.628264,0.248375,0,1.0,0.0,0.0
0.596101,0.360618,0,1.0,0.0,0.0
0.545791,0.362437,0,1.0,0.0,0.0
0.222895,0.349057,2,0.0,0.0,1.0
0.668869,0.338531,0,1.0,0.0,0.0
0.788635,0.711185,1,0.0,1.0,0.0
0.619584,0.257706,0,1.0,0.0,0.0
0.554782,0.194863,0,1.0,0.0,0.0
0.848583,0.725806,1,0.0,1.0,0.0
0.970094,0.658124,1,0.0,1.0,0.0
0.592367,0.382505,0,1.0,0.0,0.0
0.277467,0.453782,2,0.0,0.0,1.0
0.492285,0.382853,0,1.0,0.0,0.0
0.124057,0.391908,2,0.0,0.0,1.0
0.542757,0.281340,0,1.0,0.0,0.0
0.172960,0.368021,2,0.0,0.0,1.0
0.790282,0.576124,1,0.0,1.0,0.0
0.451313,0.164052,0,1.0,0.0,0.0
0.505330,0.322350,0,1.0,0.0,0.0
0.517123,0.220581,0,1.0,0.0,0.0
0.634354,0.300262,0,1.0,0.0,0.0
0.123494,0.377780,2,0.0,0.0,1.0
0.583191,0.294163,0,1.0,0.0,0.0
0.563846,0.156097,0,1.0,0.0,0.0
0.134233,0.391380,2,0.0,0.0,1.0
0.837304,0.712361,1,0.0,1.0,0.0
0.053450,0.563730,2,0.0,0.0,1.0
0.780744,0.681377,1,0.0,1.0,0.0
0.707134,0.682864,1,0.0,1.0,0.0
0.270289,0.460998,2,0.0,0.0,1.0
0.232480,0.484013,2,0.0,0.0,1.0
0.906417,0.812405,1,0.0,1.0,0.0
0.177698,0.525172,2,0.0,0.0,1.0
0.917003,0.830237,1,0.0,1.0,0.0
0.645545,0.249776,0,1.0,0.0,0.0
0.567109,0.305793,0,1.0,0.0,0.0
0.563654,0.147300,0,1.0,0.0,0.0
0.210264,0.338565,2,0.0,0.0,1.0
0.188306,0.365081,2,0.0,0.0,1.0
0.839600,0.671372,1,0.0,1.0,0.0
0.224127,0.305685,2,0.0,0.0,1.0
0.775642,0.565997,1,0.0,1.0,0.0
0.869822,0.600830,1,0.0,1.0,0.0
0.528673,0.197128,0,1.0,0.0,0.0
0.188505,0.345631,2,0.0,0.0,1.0
0.876728,0.655234,1,0.0,1.0,0.0
0.796389,0.603725,1,0.0,1.0,0.0
0.913613,0.693616,1,0.0,1.0,0.0
0.908693,0.616970,1,0.0,1.0,0.0
0.150087,0.394985,2,0.0,0.0,1.0
0.129302,0.488504,2,0.0,0.0,1.0
0.609828,0.243801,0,1.0,0.0,0.0
0.774200,0.740402,1,0.0,1.0,0.0
0.561730,0.159961,0,1.0,0.0,0.0
0.224116,0.283064,2,0.0,0.0,1.0
0.641508,0.378356,0,1.0,0.0,0.0
0.101795,0.431552,2,0.0,0.0,1.0
0.994619,0.651229,1,0.0,1.0,0.0
0.240204,0.305336,2,0.0,0.0,1.0
0.756692,0.692087,1,0.0,1.0,0.0
0.576668,0.316556,0,1.0,0.0,0.0
0.575669,0.295264,0,1.0,0.0,0.0
0.826551,0.587700,1,0.0,1.0,0.0
0.206014,0.435028,2,0.0,0.0,1.0
0.588379,0.376037,0,1.0,0.0,0.0
0.542504,0.231049,0,1.0,0.0,0.0
0.585325,0.270178,0,1.0,0.0,0.0
0.162567,0.415621,2,0.0,0.0,1.0
0.564633,0.312966,0,1.0,0.0,0.0
0.272358,0.523490,2,0.0,0.0,1.0
0.174065,0.372434,2,0.0,0.0,1.0
0.518611,0.279466,0,1.0,0.0,0.0
0.589728,0.388652,0,1.0,0.0,0.0
0.625687,0.312085,0,1.0,0.0,0.0
0.530219,0.186735,0,1.0,0.0,0.0
0.261380,0.607488,2,0.0,0.0,1.0
0.546745,0.328183,0,1.0,0.0,0.0
0.838588,0.674386,1,0.0,1.0,0.0
0.801919,0.597675,1,0.0,1.0,0.0
0.598958,0.137300,0,1.0,0.0,0.0
0.749916,0.606718,1,0.0,1.0,0.0
0.836741,0.495948,1,0.0,1.0,0.0
0.828905,0.439713,1,0.0,1.0,0.0
0.541949,0.298048,0,1.0,0.0,0.0
0.862046,0.652386,1,0.0,1.0,0.0
0.798577,0.637407,1,0.0,1.0,0.0
0.230587,0.471409,2,0.0,0.0,1.0
0.826192,0.595231,1,0.0,1.0,0.0
0.180179,0.359455,2,0.0,0.0,1.0
0.787219,0.702501,1,0.0,1.0,0.0
